,name,address,city,province,latitude,longitude
6450,hardees,4860 Asbury Rd,Dubuque,IA,42.514686,-90.749387
6451,mcdonalds,4272 Albany Post Rd,Hyde Park,NY,41.782762934,-73.932081375
6452,subway,4353 Gannon Ln,Dallas,TX,32.656651,-96.890344
6453,fiveguys,3497 Hempstead Tpke,Levittown,NY,40.72562,-73.505936
6454,burgerking,6662 W Overland Dr,Idaho Falls,ID,43.43777,-112.11566
6455,subwayjohnsonjonesboro,2302 E Johnson Ave,Jonesboro,AR,35.847881951,-90.676727862
6456,wendys,8750 Wadsworth Blvd,Arvada,CO,39.856101,-105.080984
6457,jackinthebox,4407 S Central Ave,Los Angeles,CA,34.00369,-118.25649
6458,chickfila,14730 W Colfax Ave,Golden,CO,39.7323,-105.1638
6459,dairyqueen,8530 N Knoxville Ave,Peoria,IL,40.79192,-89.603629
6460,rallys,1340 W Mound St,Columbus,OH,39.94646,-83.03419
6461,mcdonalds,1249 Route 29,Greenwich,NY,43.097947255,-73.510449528
6462,burgerking,10516 Sharpsburg Pike,Hagerstown,MD,39.600468,-77.729678
6463,chinaking,3456 W Lincoln Ave,Anaheim,CA,33.8352932,-117.9145036
6464,mcdonalds,70 E Garfield Blvd,Chicago,IL,41.79476,-87.62321
6465,tacobell,1167 Columbus Pike,Delaware,OH,40.273274,-83.070246
6466,burgerking,22442 84 Ave S,Kent,WA,47.40042122,-122.227433066
6467,wendys,225 W Sunshine St,Springfield,MO,37.182439,-93.293694
6469,mcdonalds,1900 Skibo Rd,Fayetteville,NC,35.07072,-78.96625
6470,awrestaurant,1100 N Moore Ave,Oklahoma City,OK,35.348,-97.496955
6471,dairyqueen,6590 Highway 90a,Sugar Land,TX,29.608522906,-95.657957894
6472,wendys,4701 Main St,Houston,TX,29.731871,-95.384669
6473,wendys,7 Fairhaven Commons Way,Fairhaven,MA,41.644307,-70.88552
6474,jimmyjohns,10400 Baltimore St NE,Minneapolis,MN,45.159948,-93.232678
6475,burgerking,3009 E Busch Blvd,Tampa,FL,28.03205,-82.42548
6476,sonicdrivein,4403 NW 10th St,Oklahoma City,OK,35.47878,-97.598976
6477,popeyes,9661 Fairfax Blvd,Fairfax,VA,38.864138491,-77.2777462
6478,burgerking,2751 W Orangethorpe Ave,Fullerton,CA,33.859473,-117.975957
6479,dominospizza,6213 S Miller Rd,Buckeye,AZ,33.39045,-112.59096
6480,churchschicken,2555 E Pine St,Tulsa,OK,36.177328,-95.954256
6481,roundtablepizza,13771 Newport Ave,Tustin,CA,33.741592,-117.820694
6482,elpolloloco,1133 SW Military Dr,San Antonio,TX,29.356629,-98.509694
6483,elpolloloco,4005 S Decatur Blvd,Las Vegas,NV,36.11752,-115.208466
6484,jackinthebox,770 W Ramsey St,Banning,CA,33.92528,-116.88511
6486,burgerking,1139 W Broadway Rd,Tempe,AZ,33.407074,-111.95721
6487,burgerking,801 3rd Ave W,Birmingham,AL,33.505337,-86.849146
6488,burgerking,5909 Manatee Ave W,Bradenton,FL,27.495873,-82.620487
6489,mcdonalds,890 Odum Rd,Gardendale,AL,33.64677,-86.8234
6490,mcdonalds,2724 Nichol Ave,Anderson,IN,40.101545,-85.721538
6491,wendys,3200 E Airfield Doctor Terminal C Gate 14,Dallas,TX,32.898712845,-97.036021567
6492,mcdonalds,1123 Macdavidson Cir,Dacono,CO,40.085245,-104.927324
6493,dunkindonuts,934 Kings Hwy,Brooklyn,NY,40.606884,-73.96269
6494,popeyes,86 13 Lefferts Blvd,Richmond Hill,NY,40.686097,-73.8241192
6495,burgerking,6003 Business Highway 51,Schofield,WI,44.902072807,-89.60716397
6496,sonicdrivein,524 S Main St,Brookfield,MO,39.778977,-93.071225
6497,burgerking,943 N DuPont Blvd,Milford,DE,38.92997,-75.431535
6498,mcdonalds,1051 N Luther Rd,Georgetown,IN,38.289876,-85.913356
6499,burgerking,4606 Skidaway Rd,Savannah,GA,32.0272,-81.0708
6500,tacobell,2015 S Lake St,Mundelein,IL,42.239287,-87.993721
6501,kentuckyfriedchicken,3809 South St,Lafayette,IN,40.417553,-86.838342
6502,wendys,306 E Caswell St,Wadesboro,NC,34.9677,-80.07376
6503,arbys,3261 Nicholasville Rd,Lexington,KY,37.99166,-84.524216
6504,kfc,762 S Harbor Blvd,Santa Ana,CA,33.7376,-117.9205
6505,mcdonalds,2880 SE California Ave,Topeka,KS,39.015402,-95.651459
6506,stripesstore2276,300 398 E Monte Christo Rd,Edinburg,TX,26.336316539,-98.155310153
6507,dairyqueen,914 Paducah Rd,Mayfield,KY,36.756155,-88.64036
6508,wienerschnitzel,250 Bristol St,Costa Mesa,CA,33.668081,-117.883174
6510,krystal,2527 Lebanon Pike,Nashville,TN,36.16927,-86.67697
6511,mcdonalds,40580 Albrae St,Fremont,CA,37.520226,-121.985664
6512,mcdonalds,311 Prairie Hill Rd,South Beloit,IL,42.471741898,-89.055838464
6513,burgerking,1840 Lee Trevino Dr.,El Paso,TX,31.766537903,-106.318582136
6514,mcdonalds,9701 N Ash Ave,Liberty,MO,39.26973,-94.45031
6515,tacobell,6060 N Figueroa St,Los Angeles,CA,34.11179,-118.18827
6516,arbys,385 Kimball Crossing Dr,Jasper,TN,35.03997,-85.68522
6517,subway,Hwy 52 N,Albemarle,NC,35.386854658,-80.193660707
6518,arbys,1400 S Main St,Bryan,OH,41.45823,-84.55106
6519,subway,2104 E Kansas Ave,Mcpherson,KS,38.36997,-97.62987
6520,wienerschnitzel,919 Meridian Ave,San Jose,CA,37.310007,-121.914128
6521,subway,4401 E 10th St,Indianapolis,IN,39.780070217,-86.095066962
6522,popeyeslouisianakitchen,11815 Foothill Blvd,Rancho Cucamonga,CA,34.10608065,-117.547531127
6523,burgerking,730 W Houghton Lake Dr,Prudenville,MI,44.29843,-84.654808
6524,paexpress,20850 N John Wayne Pkwy,Maricopa,AZ,33.069054,-112.046031
6525,pizzahut,3401 S Elm St,Denver,CO,39.65392,-104.92967
6526,mcdonalds,6595 Atlantic Ave,Long Beach,CA,33.87407115,-118.186457
6527,burgerking,1408 N Hervey,Hope,AR,33.679319,-93.605016
6528,arbys,7925 E 71st St,Tulsa,OK,36.0612,-95.8877
6529,jimmyjohns,1314 Hillside Ave,Harrisonburg,VA,38.43023,-78.87636
6530,tacobell,4348 Buena Vista Rd,Columbus,GA,32.46488,-84.91912
6531,mcdonalds,12900 W Thunderbird Rd,El Mirage,AZ,33.609211,-112.338677
6532,mcdonalds,1807 S Broadway,Geneva,OH,41.772713,-80.947395
6533,quiznos,1400c Summit Ave,Oconomowoc,WI,43.04847,-88.47038
6534,subway,20942 Roscoe Blvd,Canoga Park,CA,34.219925,-118.589984
6535,kfc,1408 N Harrison Ave,Shawnee,OK,35.3449,-96.9121
6536,tacobell,847 S Main St,Franklin,KY,36.708451,-86.575866
6537,hardees,361 W Washington St,Nashville,NC,35.977391,-77.971493
6538,jackinthebox,3434 14th St,Riverside,CA,33.974457,-117.375284
6539,tacobell,22500 Town Cir,Moreno Valley,CA,33.939239,-117.266347
6540,arbys,1940 Rock Springs Dr,Las Vegas,NV,36.194841,-115.246595
6541,pizzahut,2233 N Rampart Blvd,Las Vegas,NV,36.201835,-115.282173
6542,captaindsseafood,1926 Needmore Rd,Dayton,OH,39.819346,-84.201369
6543,tacomayo,1600 N Kickapoo Ave,Shawnee,OK,35.348511,-96.929895
6544,mcdonalds,21 S 3rd St,Newark,OH,40.057139,-82.402302
6545,awallamericanfood,501 E Division St,Neillsville,WI,44.5528,-90.5901
6546,carlsjr,45761 Dillon Rd,Coachella,CA,33.7255,-116.1642
6547,sonicdrivein,1850 S Ferdon Blvd,Crestview,FL,30.739766754,-86.565000622
6548,kfc,2600 E 8 Mile Rd,Detroit,MI,42.446805238,-83.07622075
6549,mcdonalds,1020 Sylvan Dr,Baton Rouge,LA,30.448814,-91.054001
6550,dominospizza,1065 Access Rd,Covington,GA,33.61054,-83.887726
6551,wendys,3670 SW Hall Blvd,Beaverton,OR,45.493432,-122.807337
6552,mcdonalds,2900 W Imperial Hwy,Inglewood,CA,33.930825,-118.325922
6553,shepardsdrivein,238 Ripon Rd,Berlin,WI,43.9638,-88.9412
6554,arbys,301 Virginia St W,Charleston,WV,38.35966,-81.64742
6555,kfc,4420 Kent Rd,Stow,OH,41.155429709,-81.402720808
6556,mcdonalds,6706 Pacific Blvd,Huntington Park,CA,33.9783542,-118.2251523
6557,popeyes,12550 Bellaire Blvd,Houston,TX,29.703866243,-95.604287981
6558,subway,1403 W Ferdon St,Litchfield,IL,39.18267,-89.669016
6559,kfc,3819 Walnut St,Harrisburg,PA,40.291526,-76.83191952
6560,jackinthebox,120 NE Hillcrest Dr,Grants Pass,OR,42.4582,-123.3213
6561,dominospizza,2276 Snellville Plz,Snellville,GA,33.85748,-84.01875
6562,subway,13999 Hall Rd,Utica,MI,42.627442,-82.990588
6563,sonic,823 W Base St,Madison,FL,30.469651,-83.420237
6564,longjohnsilvers,2689 5th Ave,Huntington,WV,38.42565,-82.40581
6565,burgerking,8680 S US Highway 1,Sebastian,FL,27.7529,-80.4364
6566,whitecastle,1879 Indianapolis Blvd,Whiting,IN,41.6796,-87.4992
6567,burgerking,450 Leavesley Rd,Gilroy,CA,37.0214,-121.5681
6568,rallys,4748 W Irlo Bronson Memorial Hwy,Kissimmee,FL,28.3251,-81.47091
6569,mcdonalds,1388 Maryland Ave E,Saint Paul,MN,44.97707,-93.0427
6570,sonicdrivein,205 W I 30,Royse City,TX,32.966946731,-96.334506529
6571,arcticcircle,210 N 2nd E,Rexburg,ID,43.830345,-111.77809
6572,wendys,2995 Highway 36 W,Jackson,GA,34.158046,-83.469104
6573,kfc,415 Gallatin Pike N,Madison,TN,36.2666,-86.7113
6574,mcdonalds,1725 E El Monte Way,Dinuba,CA,36.545447,-119.376746
6575,sonicdrivein,18535 E Smoky Hill Rd,Aurora,CO,39.618749,-104.771758
6576,hardeesredburrito,9111 Merrill Rd,Jacksonville,FL,30.352876597,-81.550577076
6577,subway,3103 Gordon Dr,Sioux City,IA,42.48984,-96.36735
6578,wendys,1550 Mount Hope Ave,Rochester,NY,43.12011,-77.61905
6579,tacobell,2400 Pepperell Pkwy,Opelika,AL,32.637553,-85.413466
6580,chickfila,429 N Church St,Spartanburg,SC,34.95744,-81.93753
6581,mcdonaldsofmililanimauka,95-1860 Meheula Pkwy,Mililani,HI,21.4677,-158.00181
6582,mcdonalds,8111 Leesburg Pike,Vienna,VA,38.914305,-77.225766
6583,burgerking,2296 Scott Rd,Napoleon,OH,41.406329584,-84.13135574
6584,jerseymikessubs,102b Loyola Dr,Myrtle Beach,SC,33.64061,-78.99057
6585,mcdonalds,428 Knickerbocker Ave,Brooklyn,NY,40.69948,-73.919532
6586,quiznos,191 Short Sawmill Rd,Crossville,TN,35.907894,-84.96973
6587,mcdonalds,125 SW State Route 150,Lees Summit,MO,38.852141338,-94.378094673
6588,arbys,3601 W State Road 46,Bloomington,IN,39.21009,-86.58375
6589,mcdonalds,6701 E,Kansas City,MO,39.129786,-94.503622866
6590,hardees,2500 Needmore Rd,Dayton,OH,39.819564,-84.186866
6591,wendys,3663 Roy Messer Hwy,White Pine,TN,36.109373,-83.337846
6593,sonicdrivein,731 27 Nc Highway 24 Bypass E,Albemarle,NC,35.34495,-80.171389
6594,burgerking,676 Signal Mountain Rd,Chattanooga,TN,35.09854,-85.32828
6595,whitecastle,3212 W Addison St,Chicago,IL,41.946966,-87.708347
6596,kfc,801 First Colonial Rd,Virginia Beach,VA,36.8533,-76.0234
6597,fiveguys,2319 Hanover Pike,Hampstead,MD,39.639298372,-76.866412306
6598,wendys,2737 W Indian School Rd,Phoenix,AZ,33.494908,-112.118359
6599,subway,4810 E Ray Rd,Phoenix,AZ,33.31991,-111.97978
6600,tacobell,920 Greenwald Ct,Mukwonago,WI,42.851714,-88.324009
6601,burgerking,201 Mary Esther Cut Off,Mary Esther,FL,30.41396,-86.65395
6602,sonicdrivein,1055 E Irvington Rd,Tucson,AZ,32.16391,-110.95497
6603,burgerking,4095 N Beltline,Irving,TX,32.86464736,-96.992217322
6604,tropicalsmoothiecafe,9440 W Sahara Ave,Las Vegas,NV,36.1445,-115.30074
6605,arbys,4208 Route 130,Willingboro,NJ,40.03799,-74.9159
6606,tacobell,300 Old Flemingsburg Rd,Morehead,KY,38.179442,-83.443575
6607,tacobell,609 2nd Ave E,Oneonta,NC,33.948653,-86.47148
6608,chickenexpress,3711 S Medford Dr,Lufkin,TX,31.31387,-94.71441
6609,popeyes,3825 General Degaulle Dr,New Orleans,LA,29.921871796,-90.016630575
6610,tacojohns,2225 E Main St,Albert Lea,MN,43.654611,-93.338036
6611,jimmyjohns,659 W Brandon Blvd,Brandon,FL,27.937164458,-82.293600126
6612,mcdonalds,13707 Jefferson Davis Hwy,Woodbridge,VA,38.65453,-77.25271
6613,fredsstore,1900 University Ave,Oxford,MS,34.3626,-89.5092
6614,jimmyjohns,4400 Blackhawk Rd,Rock Island,IL,41.4682,-90.54033
6615,mcdonalds,879 N DuPont Hwy,Dover,DE,39.18316,-75.5308
6616,tacobell,1611 Pelham Rd S,Jacksonville,AL,33.78832,-85.76176
6617,longjohnsilvers,1311 S Saint Louis St,Batesville,AR,35.76652,-91.64098
6618,mcdonalds,200 S Jefferson Ave,Plain City,OH,40.10975,-83.27885
6619,hardees,1300 280 Byp,Phenix City,AL,32.472,-85.02883
6620,arbys,3460 S College Ave,Fort Collins,CO,40.539839,-105.076591
6621,bamboobistro,1559 E Amar Rd,West Covina,CA,34.030327,-117.912415
6622,captainds,2227 Airline Dr,Bossier City,LA,32.54249,-93.70901
6623,tacobell,2930 S Alma School Rd,Chandler,AZ,33.26293,-111.85954
6624,tacobell,3402 S Belt Hwy,Saint Joseph,MO,39.735438,-94.801106
6625,wendys,2010 Veterans Memorial Pkwy S,Lafayette,IN,40.36757,-86.8717
6626,burgerking,819 S 3rd St,Wilmington,NC,34.22471,-77.94414
6627,carlsjr,7069 Schaefer Ave,Chino,CA,34.0033,-117.6514
6628,subway,4844 S Val Vista Dr,Gilbert,AZ,33.262436,-111.75551
6629,culvers,4800 Asbury Rd,Dubuque,IA,42.514785,-90.748694
6630,dominospizza,10411 N 35th Ave,Phoenix,AZ,33.5806,-112.134
6631,arbys,6949 E Main St,Reynoldsburg,OH,39.95479,-82.812311
6632,bostonmarket,5137 Rochester Rd,Troy,MI,42.593851,-83.129728
6633,tacobell,1001 Independence Blvd,Bedford,VA,37.32801,-79.50248
6634,mcdonalds,1851 W Bell Rd,Phoenix,AZ,33.63973,-112.09922
6635,chipotlemexicangrill,40 Massachusetts Ave NE,Washington,DC,38.897823,-77.00609
6636,pizzahut,2797 S Maryland Pkwy,Las Vegas,NV,36.138623,-115.13753
6637,mcdonalds,5525 Xerxes Ave N,Minneapolis,MN,45.055961,-93.322536
6638,krystal,6225 Zebulon Rd,Macon,GA,32.88046,-83.765197
6639,mcdonalds,1400 164th St SW,Lynnwood,WA,47.84976,-122.25349
6640,mcdonalds,206 Walker Springs Rd,Knoxville,TN,35.92503,-84.06552
6641,wafflehouse,205 Stoneridge Dr,Columbia,SC,34.015399,-81.076632
6642,mcdonalds,205 211 Indiana 135,Trafalgar,IN,39.41121383,-86.157188415
6643,sonicdrivein,25502 Jeronimo Rd,Mission Viejo,CA,33.62241,-117.68512
6644,dominospizza,78 Waynesville Plz,Waynesville,NC,35.5003,-82.9867
6645,wendys,1002 2nd Ave,Opelika,AL,32.64818,-85.38405
6646,mcdonalds,331 Highway 28 Byp,Anderson,SC,34.495501,-82.679256
6647,popeyes,1301 Veterans Memorial Blvd,Metairie,LA,30.002122521,-90.137342
6648,kfc,1100 Upper Valley Pike,Springfield,OH,39.9418,-83.8557
6649,jimmyjohns,7332 Market St,Youngstown,OH,41.023058491,-80.663283489
6650,pennstationeastcoastsubs,9320 W Broad St,Henrico,VA,37.637938,-77.553376
6651,mcdonalds,4111 S University Ave,Little Rock,AR,34.71402,-92.34204
6652,dominospizza,12 Polly Drummond Hill Rd,Newark,DE,39.719532,-75.71112
6653,kfc,649 N DuPont Blvd,Milford,DE,38.91261,-75.42797
6654,sonicdrivein,618 Highway 365,Mayflower,AR,34.95912,-92.42299
6655,raisingcanes,1944 Stringtown Rd,Grove City,OH,39.87876,-83.05483
6656,mcdonalds,401 Ventura Ave,Oxnard,CA,34.1991,-119.1955
6657,mcdonalds,28 Us 19,Camilla,GA,31.23034126,-84.199646396
6658,mcdonalds,33 Stokes Ave,East Stroudsburg,PA,41.020419,-75.191456
6659,mcdonalds,5200 Edgewood Rd NE,Cedar Rapids,IA,42.032305,-91.701356
6660,kfc,210 N Camellia Blvd,Fort Valley,GA,32.556922486,-83.884331722
6661,mcdonalds,3223 SW Military Dr,San Antonio,TX,29.357951134,-98.55039917
6662,mcdonalds,9261 All Saints Rd,Laurel,MD,39.119447364,-76.850651759
6663,wendys,600 S Broad St,Lansdale,PA,40.234327,-75.290888
6664,subway,6495 S Pecos Rd,Las Vegas,NV,36.072008,-115.10136
6665,deltaco,16216 Crenshaw Blvd,Gardena,CA,33.883326,-118.326354
6666,pizzahut,619 1st Ave N,Glasgow,MT,48.195184,-106.629676
6667,carlsjr,6947 Katella Ave,Cypress,CA,33.802954,-118.012412
6668,hardees,200 3rd St S,Cold Spring,MN,45.452368,-94.435936
6669,popeyes,16 White Horse Pike N,Lawnside,NJ,39.86676575,-75.039674016
6670,arbys,3651 Rochester Rd,Troy,MI,42.571809,-83.128093
6671,locol,1950 E 103rd St,Los Angeles,CA,33.94288,-118.23778
6672,wendys,1307 E Shotwell St,Bainbridge,AL,30.9039,-84.5577
6673,subway,5401 25th Ave NE,Seattle,WA,47.66825,-122.30062
6674,sonicdrivein,16510 E 23rd St S,Independence,MO,39.077972,-94.38297
6675,tacobell,3028 Reflection Dr,Naperville,IL,41.708131423,-88.206503391
6676,mcdonalds,2505 Southern Blvd,Bronx,NY,40.856544,-73.880765
6678,wendys,5211 Broadway,Oakland,CA,37.83601,-122.25176
6679,tacobell,305 Ballenger Center Dr,Frederick,MD,39.396652,-77.436937
6680,wendys,7460 Louisburg Rd,Raleigh,NC,35.875349614,-78.540333482
6681,mcdonalds,13395 US Highway 1,Sebastian,FL,27.837784,-80.485344
6682,wendys,410 S Cedar Crest Blvd,Allentown,PA,40.583136,-75.522505
6683,tacobell,2103 N Mesa St,El Paso,TX,31.772607,-106.499796
6684,whataburger,7629 W Bellfort St,Houston,TX,29.655562,-95.510601
6685,mcdonalds,6072 Fairburn Rd,Douglasville,GA,33.75101,-84.73148
6686,mcdonalds,100 Memorial Blvd,Picayune,AL,30.516965,-89.682041
6687,tacobell,2140 W International Speedway Blvd,Daytona Beach,FL,29.1884,-81.0762
6688,burgerking,3750 El Camino Real,Santa Clara,CA,37.351873,-121.999699
6689,backyardburgers,2036 N College Ave,Fayetteville,AR,36.08949,-94.15365
6690,chickfila,6921 Eastchase Loop,Montgomery,AL,32.358912,-86.169925
6691,kfc,833 Young St,Tonawanda,NY,43.001995,-78.855515
6692,mcdonalds,200 Beck Rd,Walled Lake,MI,42.525242,-83.516307
6693,burgerking,6602 N 99th St,Omaha,NE,41.318894,-96.065969
6694,mcdonalds,255 US Highway 130,Bordentown,NJ,40.13884209,-74.707509233
6695,jimbobschickenfingers,6409 Whittlesey Blvd,Columbus,GA,32.54841,-84.93883
6696,burgerking,802 Bear Mountain Blvd,Arvin,CA,35.209297,-118.834872
6697,kfc,1599 US Highway 70 W,Garner,NC,35.724619346,-78.648913427
6698,elpolloloco,503 S Alvarado St,Los Angeles,CA,34.059895,-118.27482
6699,dominospizza,324 E Southern Ave,Phoenix,AZ,33.3923,-112.07
6700,burgerking,8181 Sw Sam Houston Pkwy,Houston,TX,29.689921743,-95.556367206
6701,jackinthebox,13510 S Western Ave,Gardena,CA,33.9089602,-118.3088905
6702,mcdonalds,W Hwy 50 O'fallon Il,Fairview Heights,IL,38.593009196,-89.955407025
6703,bojanglesfamouschickennbiscuits,5015 Memorial Pkwy Nw,Huntsville,AL,34.793453,-86.57731
6704,islsrestaurant,2255 Otay Lakes Rd,Chula Vista,CA,32.647948,-116.966382
6705,mcdonalds,135-143 Connecticut 83,Ellington,CT,41.888625,-72.462607
6706,hardees,4614 S Damen Ave,Chicago,IL,41.809160316,-87.675370229
6707,charlieschicken,4748 S 32nd West Ave,Tulsa,OK,36.09389822,-96.02901277
6708,mcdonalds,18320 SE Stark St,Portland,OR,45.518568,-122.474804
6709,wendys,7220 W 79th St,Bridgeview,IL,41.74813,-87.801051
6710,wienerschnitzel,2071 Rock Springs Dr,Las Vegas,NV,36.197327,-115.247458
6711,famousdaves,1101 Harney St,Omaha,NE,41.25618,-95.93098
6712,sonicdrivein,619 Saraland Blvd S,Saraland,AL,30.80775,-88.07233
6713,elpolloloco,613 W Olive Ave,Merced,CA,37.319351,-120.479041
6714,mcdonalds,602 S Harris St,Willow Springs,MO,36.987772,-91.973762
6715,popeyeslouisianakitchen,6948 Westminster Blvd,Westminster,CA,33.758938,-118.00794
6716,burgerking,185 12th St,Jersey City,NJ,40.730079,-74.040712
6717,mcdonalds,20310 Grande Oak Shoppes Blvd,Estero,FL,26.437517,-81.770337
6718,deltaco,3785 Las Vegas Blvd S,Las Vegas,NV,36.103476,-115.172585
6719,jackinthebox,10505 S Eastern Ave,Henderson,NV,36.000513,-115.106448
6720,tacotime,3805 Rucker Ave,Everett,WA,47.966993,-122.210502
6721,hardees,4201 Williamson Rd NW,Roanoke,VA,37.31125,-79.949798
6722,tacobell,708 Front St,Toledo,OH,41.64939,-83.52179
6723,kfc,11791 S Sam Houston Pkwy E,Houston,TX,29.601826,-95.21494
6724,mcdonalds,190 Stanford Shopping Ctr,Palo Alto,CA,37.442783,-122.17007
6725,dawghousegrill,1120 W Touhy Ave,Park Ridge,IL,42.01095,-87.840299
6726,arbys,1331 Center Rd,Avon,OH,41.470374,-82.019034
6727,carlsjr,19512 Beach Blvd,Huntington Beach,CA,33.679171,-117.988049
6728,tacobell,161 W Slaughter Ln,Austin,TX,30.163716,-97.792422
6729,burgerking,8515 Euclid Ave,Cleveland,OH,41.50357,-81.62745
6730,carlsjrgreenburrito,4520 Coffee Rd,Bakersfield,CA,35.400578,-119.09213
6731,carlsjr,201 N Los Angeles St,Los Angeles,CA,34.053428,-118.240898
6732,wendys,15 Canal Rd,Orleans,MA,41.796998,-69.984941
6733,mcdonalds,8270 Windfall Ln,Camby,IN,39.642677,-86.332124
6734,wendys,2200 S Highway 29,Cantonment,FL,30.5693,-87.2896
6735,jackinthebox,8236 W Deer Valley Rd,Peoria,AZ,33.68157,-112.23635
6736,popeyeslouisianakitchen,329 N Main St,Lansing,KS,39.25545,-94.9006
6737,jerseymikessubs,17550 W Bluemound Rd,Brookfield,WI,43.03658,-88.132515
6738,pizzahut,2901 La Cienega Blvd,Culver City,CA,34.032409,-118.374205
6739,mcdonalds,1212 Stumpf Blvd,Gretna,LA,29.91462,-90.04653
6740,kfc,604 Cottage Grove Rd,Madison,WI,43.084146071,-89.316002637
6741,mcdonalds,918 S State Route 291,Liberty,MO,39.237501,-94.433707
6742,bajafresh,20671 Lake Forest Dr,Lake Forest,CA,33.66221,-117.66798
6743,carlsjr,500 N Van Buren St,Enid,OK,36.401166,-97.890168
6744,burgerking,4424 Broadway,Oakland,CA,37.832485,-122.25318
6745,tacobell,240 S Locust St,Dubuque,IA,42.48954,-90.66459
6746,sonicdrivein,315 E Central Blvd,Anadarko,OK,35.07259,-98.25169
6747,tacobueno,5748 SW Green Oaks Blvd,Arlington,TX,32.67399,-97.193881
6748,quiznos,4341 MacArthur Blvd,Newport Beach,CA,33.666866,-117.86487
6749,jackinthebox,110 E William Cannon Dr,Austin,TX,30.193097,-97.777699
6750,mcdonalds,2101 N Roan St,Johnson City,TN,36.34052,-82.37562
6751,mcdonalds,6075 US Highway 6,Portage,IN,41.55003,-87.17998
6752,wendys,731 Eddy St,Providence,RI,41.80778,-71.407649
6753,carlsjrgreenburrito,9917 Chapman Ave,Garden Grove,CA,33.788937998,-117.959952265
6754,burgerking,1760 Cheyenne Mountain Blvd,Colorado Springs,Co Spgs,38.795185899,-104.802555961
6755,rallys,3509 Airport Hwy,Toledo,OH,41.623908877,-83.62615205
6756,mcdonalds,52665 US Hwy 31 N,South Bend,IN,41.72799189,-86.251462697
6757,mcdonalds,7059 Mechanicsville Tpke,Mechanicsville,VA,37.611627,-77.340067
6758,kfc,3536 N Cicero Ave,Chicago,IL,41.94541,-87.747246
6759,mcdonalds,3833 Old Port Royal Rd N,Columbia,TN,35.737211972,-86.893229484
6760,jerseymikessubs,2050 Rosa L Parks Blvd,Nashville,TN,36.19033,-86.798
6761,subway,5589 Auto Mall Pkwy,Fremont,CA,37.504223,-121.975876
6762,wendys,40 S Court St,Athens,OH,39.328,-82.1013
6763,carlsjr,1135 S 100 W,Logan,UT,41.71563,-111.838717
6764,mcdonalds,6093 Broadway,Merrillville,IN,41.508198,-87.336014
6765,mcdonalds,9205 Gibsonton Dr,Gibsonton,FL,27.8472,-82.3537
6766,burgerking,2011 S McClintock Dr,Tempe,AZ,33.407017,-111.908295
6767,jimmyjohnsgourmetswiches,16 S Court St,Athens,OH,39.328587941,-82.101023197
6768,mcdonalds,20890 Us 43,Mount Vernon,AL,31.127195939,-88.00910802
6769,mcdonalds,19515 State Route 2,Monroe,WA,47.859108,-121.96893
6770,whataburger,21310 Kuykendahl Rd,Spring,TX,30.07789,-95.514969
6771,pollotropical,825 Duluth Hwy,Lawrenceville,GA,33.96765,-84.01829
6772,whataburger,6004 S Sheridan Rd,Tulsa,OK,36.077863,-95.904767
6773,mcdonalds,2154 Hylan Blvd,Staten Island,NY,40.57766745,-74.102354049
6774,wendys,3301 Hazelton Rd,Minneapolis,MN,44.873386,-93.32177
